"ID","ORG_UNIT_VERSION","CODE","DESCRIPTION","TYPE","B_LEVEL","STATUS","PARENT"
"928052f4-d666-47f0-8a04-bd0a91df3837",1,"TE-VSC-DI","Diagnostics & Insulations Vacuum Section","SECT",4,"I","TE-VSC"
"d020c16d-34eb-4291-93d1-d7a9d88d24c4",1,"TE-MPE-CP","Circuits Protection Section","SECT",4,"I","TE-MPE"
"2a79bc11-363a-4e24-9d03-fc18fec74aa3",1,"ST-TFM-GC","","SECT",4,"I","ST-TFM"
"22fd1511-8a74-48cc-aa48-cab2b814d2a2",2,"TE-CRG-CE","Controls & Electrical Support","SECT",4,"A","TE-CRG"
"aa710add-e5fd-4607-b0c8-ae93754cb75b",2,"TE-EPC-FPC","Fast Pulsed Converters Section","SECT",4,"I","TE-EPC"
"8544fe4f-b36c-49bc-ab28-f5b5d5df5f84",1,"ST-MC-DC","","SECT",4,"I","ST-MC"
"d008f36d-590b-46df-9f6c-97bf9eb813c4",1,"ST-SM-ED","","SECT",4,"I","ST-SM"
"850f856d-d005-421f-91b8-a4e0ee62ee67",1,"ST-MO-SE","System Engineering Section","SECT",4,"I","ST-MO"
"1a0e6570-8a6f-4cc2-9cfe-ecf350e55c13",1,"ST-TFM-MA","Operation Maintenance Section","SECT",4,"I","ST-TFM"
"866c11c8-1f01-4661-a15b-cace3d108b6d",1,"TE-VSC-CSA","Chemical & Surface Analysis Section","SECT",4,"I","TE-VSC"
"9861b1af-69b2-4534-8307-9754505d406a",1,"TE-CRG-EM","Engineering & Mechanical Support","SECT",4,"I","TE-CRG"
"ff49c659-9622-4790-a792-dbb60e683dc3",1,"ST-TFM-GP","Management of Buildings & Underground Areas Section","SECT",4,"I","ST-TFM"
"cf1bcdfc-4f42-4e79-9a29-2bc71a888394",1,"ST-MC-RM","","SECT",4,"I","ST-MC"
"c0225ac7-9fa8-4417-999a-5baf5547ff19",2,"TE-CRG-OA","Cryogenic Operation for Accelerators","SECT",4,"I","TE-CRG"
"3bf8e141-c33b-4b2f-8c9b-3112b827c235",1,"ST-TFM-AD","Administrative & Budgetary Support Section","SECT",4,"I","ST-TFM"
"0241f85f-85fc-432f-bc85-b0e877766cea",1,"TE-VSC-CST","Chemical Surface Treatments Section","SECT",4,"I","TE-VSC"
"11b98eba-8d69-4376-bab2-26d693510714",2,"TE-VSC-SCC","Surfaces, Chemistry & Coatings","SECT",4,"A","TE-VSC"
"a40fa255-3ef7-4ebc-b4ed-98cd3a209d2f",1,"ST-TIS-DI","","SECT",4,"I","ST-TIS"
"97708638-d80e-4798-90ee-630bfcbacac0",1,"TE-RPA","Resources, Planning and Administration","GROUP",3,"I","TE"
"4765ef6a-8a10-440a-b071-1506ca911ab4",1,"ST-MC-AL","","SECT",4,"I","ST-MC"
"5e5d246c-125c-4e85-9db9-280683f05feb",2,"TE-MPE-EP","Electronics for Protection","SECT",4,"A","TE-MPE"
"7448c8ae-0149-4b74-a65e-5d95471b9346",1,"ST-MC-TC","","SECT",4,"I","ST-MC"
"31c7c733-08e1-4797-bd0a-ca8927c1ae8e",2,"TE-CRG-OD","Cryogenic Operation for Detectors & Test Areas","SECT",4,"I","TE-CRG"
"9ffd699a-8564-4c5e-82d9-46a2f99bb1ed",1,"ST-MA-IN","Industrial Computing Section","SECT",4,"I","ST-MA"
"a594fe14-926e-4c56-a2f0-1d51f24fd704",1,"TE-EPC-CC","Converter Controls Section","SECT",4,"I","TE-EPC"
"f8c5b727-f292-4016-b898-3799ab2d0612",3,"TE-MPE-MS","Machine Protection Software","SECT",4,"I","TE-MPE"
"a8e84938-15f6-4ce1-a00c-1476e6dc0f3b",1,"ST-MC","","GROUP",3,"I","ST"
"beca8b8e-de28-4aec-8277-b27803059dd7",1,"ST-TIS-GC","","SECT",4,"I","ST-TIS"
"e7aa4da6-bec0-4879-892a-7fe1c0f955e7",2,"TE-ABT-BTP","Beam Transfer Physics section","SECT",4,"I","TE-ABT"
"1cc0b302-3a0c-4748-b0e5-382f342bb306",1,"ST-MO","MONITORING & OPERATION GROUP","GROUP",3,"I","ST"
"e0ce4db8-8ac2-45e1-8903-40ee1b6171b4",1,"ST-MA-AC","Access Control Section","SECT",4,"I","ST-MA"
"8172be2f-1528-4206-8421-9c5e02184967",1,"ST-MO-TC","TCR (Technical Control Room) Section","SECT",4,"I","ST-MO"
"7fffd2e7-8489-45eb-a227-2b9402ffee41",3,"TE-MPE-MI","Machine Interlocks","SECT",4,"A","TE-MPE"
"5e029ca8-b1f5-467f-a045-f966009bafe5",1,"ST-TFM","TECHNICAL FACILITIES MANAGEMENT GROUP","GROUP",3,"I","ST"
"22c2d446-6aca-465e-af26-84de9734a35d",1,"ST-TE-TS","","SECT",4,"I","ST-TE"
"ed4533d6-d512-481c-bc58-485b67fb9be2",1,"TE-HDO","Head of Department's Office","GROUP",3,"A","TE"
"caa39747-67e7-439f-90cd-00c39bfc09fd",1,"TE-MSC-CMI","Cryostats & Machine Integration","SECT",4,"A","TE-MSC"
"f4b6063b-fe06-4832-b130-b72a8bf6ecc6",1,"ST-TFM-SP","Project Management Support Section","SECT",4,"I","ST-TFM"
"10eef15c-65f6-40f3-8252-c2e2c6912902",1,"ST-TFM-TX","Works Section","SECT",4,"I","ST-TFM"
"445b5286-3dfe-463c-a9ea-4a227ee7ad91",1,"ST-TIS-SY","","SECT",4,"I","ST-TIS"
"19fbf3bc-4152-48f5-986d-09a1224cefc2",2,"TE-EPC-MPC","Medium Power Converters Section","SECT",4,"I","TE-EPC"
"68e4b8f0-0990-4afe-9535-3b0e31a4e740",2,"TE-VSC","Vacuum, Surfaces & Coatings","GROUP",3,"A","TE"
"0d87eb04-9b3b-4e1c-8ad7-5f21336aa09f",1,"ST-TFM-BP","","SECT",4,"I","ST-TFM"
"d836b2ba-9a28-4265-b03e-fede12e5e569",2,"TE-MPE-PE","Performance & Electrical QA","SECT",4,"A","TE-MPE"
"727e9401-7a43-467f-b2b8-634001677b6f",1,"TE-CRG-CI","Cryolab & Instrumentation ","SECT",4,"A","TE-CRG"
"91bdc9e0-b2b0-4cf9-a04c-3c12313b9cc9",1,"ST-TE-LC","","SECT",4,"I","ST-TE"
"8de32ad9-46f6-4eef-8dad-389b486595c8",1,"ST-MC-LR","","SECT",4,"I","ST-MC"
"f53cdca1-33b9-4cc4-9c70-9768bc77f235",1,"ST-TE-RP","","SECT",4,"I","ST-TE"
"4e943c1d-23f9-4bcb-9425-d1b6d24b62dc",1,"TE-VSC-EIV","Engineering ad Insulation Vacuum Section","SECT",4,"I","TE-VSC"
"c5379590-8bdf-4d79-acc5-b1a5710bb1ab",1,"ST-TFM-EN","Environment Section","SECT",4,"I","ST-TFM"
"b451960f-35b3-4f73-8fd9-a9574483d751",1,"ST-TE-RV","","SECT",4,"I","ST-TE"
"eb22a561-2cf4-47cc-bc71-8124f8a5314f",1,"TE-MPE","MACHINE PROTECTION & ELECTRICAL INTEGRITY GROUP","GROUP",3,"A","TE"
"cbac2147-ca76-4224-8d93-0d8569dba0b1",1,"ST-TIS-EL","","SECT",4,"I","ST-TIS"
"1c8c9d25-68a5-4f03-ad28-694a194a98e1",2,"TE-EPC-CCE","Converter Controls Electronics","SECT",4,"I","TE-EPC"
"0c4697ef-e2fb-49e4-b763-6a48ae425818",1,"TE-CRG-MM","Mechanical Support & Maintenance","SECT",4,"I","TE-CRG"
"4f2e2834-69b3-4909-b216-443c47616b20",1,"ST-TIS","","GROUP",3,"I","ST"
"d7875561-6df8-4dff-9ab7-d2d3e4e667ae",1,"ST-MC-SE","","SECT",4,"I","ST-MC"
"28ecf552-250f-463b-a98f-be85914d8b03",1,"ST-TFM-CC","","SECT",4,"I","ST-TFM"
"ed48fa3e-c527-4925-9be6-9f797ed2caea",1,"ST-MA-AS","Alarm Systems Section","SECT",4,"I","ST-MA"
"02151588-5ca4-431f-9cc8-faa77d2352be",2,"TE-MSC-MDT","Sc Magnet Design & Technology","SECT",4,"I","TE-MSC"
"307c6c5d-b478-4196-9673-5dc8ce19ccd4",1,"ST-TE-MS","","SECT",4,"I","ST-TE"
"e7ccc046-b2ad-41a5-b2f2-544dd6cada89",1,"SL-CO-AP","Applications Section","SECT",4,"I","SL-CO"
"1cdfba2d-d5e7-4bf2-b5bd-742b324019b1",1,"PS-LI-EL","","SECT",4,"I","PS-LI"
"8115e30c-24d7-4cd8-bf5b-13262264988e",1,"PS-RF","RADIO-FREQUENCY GROUP","GROUP",3,"I","PS"
"695a51d3-c53c-41f8-a719-7313b0f3c433",1,"SC-GS-MS","Mechanical Safety Section","SECT",4,"I","SC-GS"
"f77b3c8f-1b0d-44c3-9469-c55a49fa3274",1,"PS-PA","","GROUP",3,"I","PS"
"c189ec4e-4909-4062-8fef-3f96e58835d5",1,"SL-DS-AS","Administrative Secretariat Section","SECT",4,"I","SL-DS"
"7e40af6f-e973-4cc0-b338-899d53dd6b6f",1,"SC-GS-ES","Electrical Safety & Non-Ionising Radiation Section","SECT",4,"I","SC-GS"
"2cea6330-0c23-41ab-830b-5e98e932ca7f",1,"SC-DPA","SC-DPA","GROUP",3,"I","SC"
"b1d560d5-9129-40bd-81e4-a7d7e9c637ee",1,"PS-PSR-IN","","SECT",4,"I","PS-PSR"
"c0e1741e-1b5e-42ba-95b6-bf79c505ea40",1,"SL-DS-BS","Budget & Space Section","SECT",4,"I","SL-DS"
"4714bbad-3389-4b8a-94e5-4ba0ac9965f1",1,"PS-PO-CE","Converters & Electronics Section","SECT",4,"I","PS-PO"
"1d21a3e0-6e22-4895-985c-4087e8f69cc3",1,"SL-CO-VP","","SECT",4,"I","SL-CO"
"986dc74b-aa7b-43b1-92aa-5af4cccff0e5",1,"SC-IE-EN","Environment Section","SECT",4,"I","SC-IE"
"0b034592-f2bd-40a9-9bfe-58e3092b4e2a",1,"PS-EA-TI","","SECT",4,"I","PS-EA"
"f428326c-db1d-4f6b-afc3-03cfd5a0f904",1,"SL-DI-PA","","SECT",4,"I","SL-DI"
"d3930068-ea19-4d88-b164-735390978450",1,"SL-BI-EA","Experimental Areas Section","SECT",4,"I","SL-BI"
"84439eb8-0aca-4c46-b466-72d7a52da577",1,"PS-OP","OPERATIONS GROUP","GROUP",3,"I","PS"
"680ed606-6262-436b-a80f-c395329b9a9e",1,"PS-DR","DIVISIONAL RESOURCES GROUP","GROUP",3,"I","PS"
"918c5091-702d-4099-ad57-24d3f693ca1f",1,"SC","TECHNICAL INSPECTION AND SAFETY DEPARTEMENT","DEPART",2,"I","CERN"
"7affce0f-7643-4228-bb42-55779b9ba396",1,"SL-BT","BEAM TRANSFER GROUP","GROUP",3,"I","SL"
"8c1d2f99-f4f5-414d-abdd-206d9a7d2555",1,"SL-CO-GE","","SECT",4,"I","SL-CO"
"33508eb4-9b79-483a-bf8d-15bf670fe73d",1,"SL-DS","DIVISIONAL SERVICES GROUP","GROUP",3,"I","SL"
"9ea63259-d789-4fb2-9cbd-828ee2c92e99",1,"PS-PO-KM","Kicker Magnets, Modulators & Klystrons Section","SECT",4,"I","PS-PO"
"d06e377b-1e5f-4dec-b08b-fcb6c2f914ca",1,"PS-CO-SS","","SECT",4,"I","PS-CO"
"d151ae38-e50f-4a94-bbde-d430425be9e9",1,"PS-EA-EP","","SECT",4,"I","PS-EA"
"fa0eb108-3221-4f66-84bf-b09f6ceeec20",1,"PS-RF-PS","","SECT",4,"I","PS-RF"
"c5912549-695b-46e8-9d9b-4004966a922a",1,"PS-PO-EI","","SECT",4,"I","PS-PO"
"f6841280-7860-4ead-a6bb-c9230f803064",1,"SC-DI","OFFICE OF THE LEADER OF THE DIVISION","GROUP",3,"I","SC"
"63332e90-a1f6-499b-bfad-b4f093a91d8f",1,"SG","SECRETARY GENERAL DEPARTMENT","DEPART",2,"I","CERN"
"345930a6-649a-4808-b7a8-c7c62260c6d6",1,"PS-OP-BL","Booster & Linacs Section","SECT",4,"I","PS-OP"
"07555e6d-617f-4ec0-8cee-64b0fa2adc44",1,"PS-PSR-ST","","SECT",4,"I","PS-PSR"
"f895d65f-498c-45d3-836a-2a1087403817",1,"PS-OP-PL","Planning Section","SECT",4,"I","PS-OP"
"65eda452-5276-4e83-994d-4d75f12f9ae7",1,"PS-SC","","GROUP",3,"I","PS"
"389bad94-938a-4709-a549-e32e1cf54ba5",1,"PS-RF-HC","High Power Circular Section","SECT",4,"I","PS-RF"
"c8a55d94-e730-4261-a357-ec1ebead7b44",1,"PS-RF-LL","Low-Level RF Section","SECT",4,"I","PS-RF"
"4574652c-9473-40f8-a5fe-4535869dc045",1,"SL-DI-AS","","SECT",4,"I","SL-DI"
"1a06cd6f-22f1-4b3c-9598-3bbbdfaedde9",1,"PS-PO-OS","Op. & Support(LPI, AD, Transfer Lines, Exp. Areas) Section","SECT",4,"I","PS-PO"
"0463b19c-0c49-47d3-a4af-6d5a42ea43a9",1,"SL-CO-TI","Timing Section","SECT",4,"I","SL-CO"
"ed60ce06-1e62-403c-875f-295c9fa7c04b",1,"PS-PO-SE","Septa Section","SECT",4,"I","PS-PO"
"f2e44e24-2c03-499b-b236-05d1356b1b09",1,"PS-PSR-ES","","SECT",4,"I","PS-PSR"
"844a8218-ba7e-436f-bcbc-0a0e99c800d9",1,"PS-SA-BI","","SECT",4,"I","PS-SA"
"44055ff5-1572-4467-89d6-3158ccbe6e35",1,"SL-BI-PB","Profiles & Beam Loss Section","SECT",4,"I","SL-BI"
"808fb401-b1dd-4584-bcde-8ce4bfa787af",1,"PS-RF-LI","","SECT",4,"I","PS-RF"
"4941c933-724a-4137-a5e3-0b555a8727d6",1,"PS-PP-NF","Neutrino Factory Project Section","SECT",4,"I","PS-PP"
"a367182d-8338-44cf-8e2b-1c69ac8aea9f",1,"SL-CO-WS","Workstations Section","SECT",4,"I","SL-CO"
"7ef23ae8-cbc0-407e-9fed-3a9e3bcb0ff6",1,"SC-RP-IL","TIS Instrumentation & Logistics Service","SECT",4,"I","SC-RP"
"99953a2e-5de8-4922-bd11-6d89f0e83dea",1,"SL-CT","CAVITY TECHNOLOGY GROUP","GROUP",3,"I","SL"
"91ca2c43-f443-4aa3-9d9c-35377bbad694",1,"PS-LPI","","GROUP",3,"I","PS"
"e8cfdd16-e9ff-4cef-879a-1796488f6aa7",1,"PS-RF-SP","","SECT",4,"I","PS-RF"
"4e98decc-d34d-4263-98bc-46952180ba3e",1,"SL-BI-ML","Mechanics & Logistics Section","SECT",4,"I","SL-BI"
"28ff855b-1fb4-484d-8433-c9450b869854",1,"PS-LP-ME","Mechanical Engineering Section","SECT",4,"I","PS-LP"
"9d5ea6bb-9f76-4546-ac2a-c52e49ed11c7",1,"PS-DI-ST","Studies Section","SECT",4,"I","PS-DI"
"355eabd8-96b1-4867-b07e-f83b3daaff43",1,"PS-SC-OP","","SECT",4,"I","PS-SC"
"23c1d2c5-0af8-49d2-934e-d309f83806ad",1,"PS-OP-TF","CTF Section","SECT",4,"I","PS-OP"
"6278cd99-bfd5-4f18-829f-09be3ad36622",1,"PS-OP-MO","","SECT",4,"I","PS-OP"
"02fadb4d-68be-446d-b1c6-f6767bf5f1dd",1,"PS-DI-MS","","SECT",4,"I","PS-DI"
"9292a46f-b929-4294-8a31-6cfc12364d44",1,"PS-RF-PW","","SECT",4,"I","PS-RF"
"1e29f068-7372-4ae5-a9a6-8934472d0496",1,"PS-HP","HADRON PRODUCTION GROUP","GROUP",3,"I","PS"
"f24852c6-c120-451c-a0eb-0eeae3c7ef8b",1,"PS-DR-ST","Studies Section","SECT",4,"I","PS-DR"
"f9407bd3-573f-45df-b60f-af4f05918ba0",1,"PS-SC-IS","","SECT",4,"I","PS-SC"
"dcda411d-7dc6-47a2-8413-7fbca9471449",1,"PS-RF-EL","","SECT",4,"I","PS-RF"
"7771deeb-cd69-4734-be7f-2c0e9c829431",1,"SL-BT-EX","Beam Extraction & Separation Section","SECT",4,"I","SL-BT"
"8ea07af6-fe34-4c9c-bb0e-42b2db01494a",1,"SC-GS-PI","Fire Prevention Section","SECT",4,"I","SC-GS"
"d35fca86-a553-4452-a63b-d5e48f728b7b",1,"PS-PP","PARTICLE PRODUCTION GROUP","GROUP",3,"I","PS"
"2558c5ca-6507-42e5-a48c-8aa800a2e2e6",1,"PS-CO-PW","","SECT",4,"I","PS-CO"
"f0b74247-f7b5-4924-9823-0f6e866cf054",1,"PS-PSR","","GROUP",3,"I","PS"
"85df4455-ad17-464d-ad5d-b3761047cda9",1,"SL-BT-EC","Electronics & Controls Section","SECT",4,"I","SL-BT"
"7ebea3ef-61ab-475b-98eb-4a680c5f0a68",1,"PS-EA-BL","","SECT",4,"I","PS-EA"
"dfcb0bbe-ecca-4b9b-882f-1525e7090e3a",1,"PS-SC-DO","","SECT",4,"I","PS-SC"
"bf3a5abe-72dc-4415-aaa3-ec5e6f0b1f9f",1,"PS-LI-TH","","SECT",4,"I","PS-LI"
"81fdea12-f50d-47b0-9fcd-dc888f960ca7",1,"PS-RF-UD","","SECT",4,"I","PS-RF"
"ca4d5186-a08a-4f9e-8f19-ccbf7e8f50d0",1,"PS-DI","DIRECTION GROUP","GROUP",3,"I","PS"
"f4f6a741-234e-49d4-bcaf-068618424e6a",1,"PS-SA","","GROUP",3,"I","PS"
"f3988a88-5fd5-4325-b448-167b88949a6a",1,"SC-RP-RW","Radioactive Waste Management Section","SECT",4,"I","SC-RP"
"dde60def-2279-457f-8a04-5aeb05462996",1,"PS-OP-SL","Shift Leaders Section","SECT",4,"I","PS-OP"
"0a97e11c-a573-48c3-8481-850029ae3322",1,"SL-CO-AL","Alarms Section","SECT",4,"I","SL-CO"
"1ece8335-c6e0-4e24-8f40-9779a5015f31",1,"PS-PP-IF","ISOLDE, Front-End & Targets Section","SECT",4,"I","PS-PP"
"80247693-e21f-4a79-a610-2c311ed89111",1,"SC-GS-GC","Chemistry, Gas & Industrial Hygiene Section","SECT",4,"I","SC-GS"
"fb1ac99d-3bda-4e21-ae62-4792d6d0ff1d",1,"PS-OP-LP","LEP Preinjector Section","SECT",4,"I","PS-OP"
"24820c0d-c0a7-402b-92ed-713937375da7",1,"PS-PP-LP","Lasers & Photocathodes Section","SECT",4,"I","PS-PP"
"32762862-c731-48b2-8bfb-9392dfa08517",1,"PS-PO-EA","","SECT",4,"I","PS-PO"
"0644102b-d186-4a35-b193-712ab1ce7fe1",1,"PS-DI-BI","Budget, Inventory & Space Management Section","SECT",4,"I","PS-DI"
"1427b82a-5172-4f78-82ee-6afffa4feb14",1,"PS-PO-SP","Studies Section","SECT",4,"I","PS-PO"
"29e49df5-af8b-4709-8c52-15a1a208aa38",1,"PS-LP-EE","Electron Sources & Electronical Support Section","SECT",4,"I","PS-LP"
"68394bf9-7ae3-463c-ba29-e4ce96391e92",1,"SC-GS-SI","Safety Inspections & Ergonomy, Contractors Safety Section","SECT",4,"I","SC-GS"
"449a9ee0-7d2e-4e05-ac8f-ccb4683c8005",1,"PS-PO-DS","","SECT",4,"I","PS-PO"
"1aba0074-cfb1-4d8b-aa29-93eba66cd00e",1,"PS-DI-VS","","SECT",4,"I","PS-DI"
"041dbfe2-ce5f-4201-b223-6c41cdbf8d29",1,"SL-BT-FP","Fast Pulsed Magnets Section","SECT",4,"I","SL-BT"
"499cfb4f-5883-4c23-86c2-2e3b0f83005c",1,"SC-RP-ID","Radiation Survey:ISOLDE & Dosimetry Section","SECT",4,"I","SC-RP"
"495ad64c-4ee7-4df0-8dd7-ff9c7e273b3b",1,"PS-OP-TA","","SECT",4,"I","PS-OP"
"cc276f85-9513-40c2-884b-2a810ba0c64e",1,"SL-BI-TD","Transverse Diagnostics Section","SECT",4,"I","SL-BI"
"5b43164d-2db4-4310-a0a8-63c73378acea",1,"SL-BI-EM","Electromagnetic Detectors Section","SECT",4,"I","SL-BI"
"e52ddfc8-8697-4ef9-bb27-42770e8ef20d",1,"PS-CO-PC","","SECT",4,"I","PS-CO"
"f976ba38-86d5-45cf-a8f6-207c39cc5848",1,"PS-CO-SC","","SECT",4,"I","PS-CO"
"0e9f7835-774c-4e07-b0b9-0b8d1ab4bf3a",1,"PS-HP-PP","Linacs Operation & Particle Production Section","SECT",4,"I","PS-HP"
"496aee9b-e14d-454e-b26d-a3835217c156",1,"PS-PO","POWER GROUP","GROUP",3,"I","PS"
"7c7e4ac4-df68-4c0a-b827-c9a3ed8dac8c",1,"PS-OP-AD","Antiproton Decelerator Section","SECT",4,"I","PS-OP"
"761b1e52-2bfd-4a26-9688-0aee52d5007f",1,"PS-HP-NF","Neutrino Factory Activity Section","SECT",4,"I","PS-HP"
"a767838a-73aa-49b7-a1e1-b5b532ecb528",1,"SC-ANR","SC-ANR","GROUP",3,"I","SC"
"309f10c1-0da0-44a7-98b0-81d099fa98a3",1,"SL-CO-PC","","SECT",4,"I","SL-CO"
"d69a26d5-2565-4d6a-92a4-059b631b9b01",1,"SL-BI-PM","Photon Detectors & Mechanics Section","SECT",4,"I","SL-BI"
"1b9a50ad-8c1b-4c23-99df-8adbcad203b1",1,"PS-PO-SC","","SECT",4,"I","PS-PO"
"9684552b-af4f-46ec-8c04-d336d7caab9d",1,"SL-BT-ES","","SECT",4,"I","SL-BT"
"d85e3970-69f5-44c6-9bce-f190899d88a8",1,"SL-CO-NM","Network Management Section","SECT",4,"I","SL-CO"
"a127c020-45c7-4de2-9f63-0bc5e3b34b4f",1,"SL-CO-FB","","SECT",4,"I","SL-CO"
"351ba0bc-d997-481e-a8b8-4ef15cef89f0",1,"PS-PO-EW","","SECT",4,"I","PS-PO"
"71c7c9f5-f096-46bf-be9e-db87b0cc2ab7",1,"SC-FB-IR","Fire & Rescue Section","SECT",4,"I","SC-FB"
"10bda327-b35d-4206-a80a-79cc42b366c8",1,"SC-ME","MEDICAL SERVICE","GROUP",3,"I","SC"
"794da53a-42cc-41fc-9c38-a24110226e9e",1,"PS-EA","","GROUP",3,"I","PS"
"030a6887-7515-41b0-ae1e-93dc4513187d",1,"SC-EA","SC-EA","GROUP",3,"I","SC"
"913edec0-be85-4e14-9ddb-480a10d03be1",1,"PS-HP-LS","Linac Beam Dynamics & Laser Ion Source Section","SECT",4,"I","PS-HP"
"3fa21ae8-d7ab-4e3d-921e-38e6bbafd61f",1,"PS-PO-AS","","SECT",4,"I","PS-PO"
"36718cbf-2ecb-4903-af1e-a68f136b806a",1,"PS-CO-RI","","SECT",4,"I","PS-CO"
"d705def8-abf3-4f55-985c-b0c191b397ee",1,"SC-GS","GENERAL SAFETY GROUP","GROUP",3,"I","SC"
"0253b860-6a4b-4e97-88bf-16ef51408862",1,"SL-BT-TA","Targets & Dumps Section","SECT",4,"I","SL-BT"
"71765ceb-3c29-40a8-88de-3cf66f6b61c2",1,"SL-AP","ACCELARATOR PHYSICS GROUP","GROUP",3,"I","SL"
"d463b4ea-9f67-44c9-8840-e97ce3d9b85c",1,"PS-PO-BR","","SECT",4,"I","PS-PO"
"b384e26d-125b-446f-927e-1357e859f532",1,"PS-RF-SD","","SECT",4,"I","PS-RF"
"5697fb77-e188-4d03-b211-4a07eeeb4a36",1,"PS-RF-BR","","SECT",4,"I","PS-RF"
"34fc2179-590c-4749-be04-032f629c53d6",1,"SL-CO-TC","","SECT",4,"I","SL-CO"
"131f03ef-2b22-486c-9b7f-56680552fe59",1,"SL-CO-CM","","SECT",4,"I","SL-CO"
"aa375670-d3af-4b5e-a65c-354ee7ff8dfd",1,"SC-RP-PA","Radiation Survey PS Complex Section","SECT",4,"I","SC-RP"
"bad8ee9a-7a03-4ec9-a7bd-d39eba972f92",1,"SL-CO-OS","","SECT",4,"I","SL-CO"
"06bc1286-a8d2-4713-a28f-6e647b0589bb",1,"PS-RF-CS","CLIC Studies Section","SECT",4,"I","PS-RF"
"c829d98f-7859-41f3-85df-8eec11b9ed3c",1,"PS-DR-IS","Industrial Services Section","SECT",4,"I","PS-DR"
"45a05b19-ade3-488b-9821-955c19b2bade",1,"PS-SC-CV","","SECT",4,"I","PS-SC"
"ff06c649-2642-4bb7-ad1a-c3b587dd2a08",1,"SC-GS-FEN","Fire Prevention Electrical Safety Non-Ionising Radiation","SECT",4,"I","SC-GS"
"51c2b65e-a502-46e9-975d-6a5fc84e40ff",1,"PS-PP-RQ","RFQ-AD, NuFact Bunch Rotation Section","SECT",4,"I","PS-PP"
"9d8a61d3-e06d-4a74-9234-b53e7aed7860",1,"PS-PO-MK","Klystrons, Modulators & Technical Support Section","SECT",4,"I","PS-PO"
"ad93f54f-4247-4c9e-b206-f91031b1cb68",1,"SC-IE-SMR","Safety Management & Rules","SECT",4,"I","SC-IE"
"0549a61b-2f2f-49b7-86bf-a5d63e60830e",1,"SC-RP-SIS","SC-RP-SIS","SECT",4,"I","SC-RP"
"cc51c78f-1662-4e04-84c6-f9fff1dffe93",1,"PS-PP-SL","Sources & Linacs Exploitation Section","SECT",4,"I","PS-PP"
"6405e43a-fe40-4197-9912-bfa443be552d",1,"PS-ML-MI","","SECT",4,"I","PS-ML"
"7ae83cc5-aa70-40b7-bd4d-7b5c011d8a28",1,"PS-EA-I","","SECT",4,"I","PS-EA"
"a1dd3fed-360c-4d0f-9bdc-af166b500766",1,"PS-RF-HP","","SECT",4,"I","PS-RF"
"2def5110-161f-4b99-995b-5b9c30c48aaa",1,"PS-CO-TB","","SECT",4,"I","PS-CO"
"62d4d450-0290-49ac-9c88-d49971b115c9",1,"SL-CO-FE","Front Ends Section","SECT",4,"I","SL-CO"
"4c09a98d-057d-4ec3-bc97-68ad1c34ebe6",1,"SL-BI-SW","Software Support Section","SECT",4,"I","SL-BI"
"27401013-9e04-46f8-9eaf-a027db2d55dd",1,"PS-EA-BM","","SECT",4,"I","PS-EA"
"75ddb3e9-5576-4bd9-ae37-d72418b194e1",1,"PS-PO-MP","Main Power Supplies Section","SECT",4,"I","PS-PO"
"7326b886-3db5-45ba-9404-3c598d853bad",1,"PS-OP-SU","Support Section","SECT",4,"I","PS-OP"
"a19226df-0819-4891-911c-c94a6c8bb6c3",1,"PS-PO-ES","Electronics & Support (LI, PSB, PS, LPI) Section","SECT",4,"I","PS-PO"
"2efd89a4-4054-4810-b0bd-627a30fbecc3",1,"PS-CO-ST","Sequencing, Timing Section","SECT",4,"I","PS-CO"
"e80faa41-d592-40fd-b980-fceac8b9af1e",1,"SL-BI","BEAM INSTRUMENTATION GROUP","GROUP",3,"I","SL"
"df8a46c6-ecfc-4cd5-9b87-1db6db1961a0",1,"PS-LP-MK","Klystrons, Modulators & Technical Support Section","SECT",4,"I","PS-LP"
"874dd2fc-4c78-41e5-b4ad-d16f36971697",1,"SL-BI-SI","Silicon Detectors Section","SECT",4,"I","SL-BI"
"c54926dc-7a05-4182-86ac-1eb6830050fb",1,"SC-RP-CP","Project Coordination Section","SECT",4,"I","SC-RP"
"c08dcc6d-f954-44ae-a9e8-340d58337f3f",1,"PS-OP-PS","Proton Synchrotron Machine Section","SECT",4,"I","PS-OP"
"13446d6d-b7e3-4d0b-ad88-b0c9b695f0ef",1,"PS-DR-BI","Budget, Inventory & Space Management Section","SECT",4,"I","PS-DR"
"207360d0-1d3d-48c4-b47d-bd8058749728",1,"PS-DI-SE","Secretariats","SECT",4,"I","PS-DI"
"6127aca2-6c63-4710-b314-f15bf1c27d7d",2,"EN-ICE-WS","Assembly Workshop Section","SECT",4,"I","EN-ICE"
"10fcfd50-61eb-44c0-81be-c62584914181",1,"ECP-CME","","GROUP",3,"I","ECP"
"fe31e82e-9be3-4513-a347-36f3c74b821f",1,"ECP-QAP-GI","","SECT",4,"I","ECP-QAP"
"3916e612-00fb-40eb-a740-32073d560312",1,"ECP-LAA-ST","","SECT",4,"I","ECP-LAA"
"3ee8250e-0923-404f-bee8-93692486ad9a",1,"ECP-LAA-MS","","SECT",4,"I","ECP-LAA"
